"ID","TIME","RPM","TORQUE","POWER","PEAK_PEAK_PFS"
"221289","2023-12-03 05:51:27","0","0","0","0"
"221291","2023-12-03 05:51:57","0","0","0","0"
"221294","2023-12-03 05:52:42","0","0","0","0"
"221337","2023-12-03 06:03:27","0","0","0","0"
"217146","2023-12-02 13:38:04","0","0","0","0"
"221666","2023-12-03 07:25:52","0","0","0","0"
"218832","2023-12-02 20:39:34","0","0","0","0"
"221292","2023-12-03 05:52:12","0","0","0","0"
"221295","2023-12-03 05:52:57","0","0","0","0"
"221338","2023-12-03 06:03:42","0","0","0","0"
"216169","2023-12-02 09:33:49","0","0","0","0"
"221396","2023-12-03 06:18:12","0","0","0","0"
"221397","2023-12-03 06:18:27","0","0","0","0"
"221398","2023-12-03 06:18:42","0","0","0","0"
"221439","2023-12-03 06:28:57","0","0","0","0"
"221440","2023-12-03 06:29:12","0","0","0","0"
"221441","2023-12-03 06:29:27","0","0","0","0"
"221363","2023-12-03 06:09:57","0","0","0","0"
"221284","2023-12-03 05:50:12","0","0","0","0"
"221285","2023-12-03 05:50:27","0","0","0","0"
"221286","2023-12-03 05:50:42","0","0","0","0"
"221287","2023-12-03 05:50:57","0","0","0","0"
"221328","2023-12-03 06:01:12","0","0","0","0"
"221329","2023-12-03 06:01:27","0","0","0","0"
"221290","2023-12-03 05:51:42","0","0","0","0"
"221331","2023-12-03 06:01:57","0","0","0","0"
"221332","2023-12-03 06:02:12","0","0","0","0"
"221333","2023-12-03 06:02:27","0","0","0","0"
"221334","2023-12-03 06:02:42","0","0","0","0"
"221335","2023-12-03 06:02:57","0","0","0","0"
"221376","2023-12-03 06:13:12","0","0","0","0"
"221417","2023-12-03 06:23:27","0","0","0","0"
"221418","2023-12-03 06:23:42","0","0","0","0"
"221419","2023-12-03 06:23:57","0","0","0","0"
"221459","2023-12-03 06:33:57","0","0","0","0"
"221460","2023-12-03 06:34:12","0","0","0","0"
"221461","2023-12-03 06:34:27","0","0","0","0"
"221422","2023-12-03 06:24:42","0","0","0","0"
"221343","2023-12-03 06:04:57","0","0","0","0"
"221304","2023-12-03 05:55:12","0","0","0","0"
"221305","2023-12-03 05:55:27","0","0","0","0"
"221306","2023-12-03 05:55:42","0","0","0","0"
"221307","2023-12-03 05:55:57","0","0","0","0"
